t,v
22-03-2021 16:26,3.873015979
22-03-2021 23:44,4.238095267
23-03-2021 12:31,4.920634911
23-03-2021 12:31,4.507936691
23-03-2021 16:10,4.047617721
24-03-2021 01:18,4.746031957
24-03-2021 10:26,5.222222491
24-03-2021 19:33,4.301586975
25-03-2021 08:20,4.619047331
25-03-2021 21:07,4.174602954
26-03-2021 00:46,4.428571602
26-03-2021 09:54,4.777777509
26-03-2021 17:13,4.253968043
26-03-2021 19:02,4.015872776
27-03-2021 04:10,4.12698281
27-03-2021 18:46,3.619047331
28-03-2021 00:15,4.12698281
28-03-2021 05:44,4.380952064
28-03-2021 13:02,4.730158576
29-03-2021 00:00,3.920634911
29-03-2021 07:18,4.380952064
29-03-2021 18:15,4.857142598
29-03-2021 23:44,4.190476335
30-03-2021 12:31,3.777777509
31-03-2021 03:07,4.269841424
31-03-2021 03:07,4.460317153
31-03-2021 08:36,5
01-04-2021 13:23,4.240000073
01-04-2021 13:23,4.496000518
01-04-2021 18:57,4.72000022
02-04-2021 2:23,5.040000317
02-04-2021 9:48,4.672000327
02-04-2021 19:05,4.992000425
03-04-2021 6:13,5.408000918
03-04-2021 13:39,5.072000449
04-04-2021 2:39,6.00000061
04-04-2021 6:21,5.26400063
04-04-2021 6:21,4.89600064
04-04-2021 6:21,4.576000542
04-04-2021 8:13,4.288000576
04-04-2021 8:13,3.952000107
05-04-2021 4:38,4.303999116
05-04-2021 6:29,4.048000503
05-04-2021 12:03,3.712000034
06-04-2021 6:37,4.608000674
06-04-2021 15:54,4.272000205
07-04-2021 4:54,4.448000625
07-04-2021 4:54,4.9120004
07-04-2021 12:19,5.488000942
07-04-2021 17:54,5.120000342
07-04-2021 17:54,4.736000591
08-04-2021 18:01,5.040000317
09-04-2021 10:44,5.26400063
09-04-2021 14:27,4.928000771
09-04-2021 21:52,4.688000698
10-04-2021 10:52,4.352000229
10-04-2021 16:26,4.672000327
11-04-2021 1:43,5.024000557
11-04-2021 12:51,4.496000518
11-04-2021 20:17,4.768000723
11-04-2021 20:17,5.216000737
12-04-2021 1:51,5.952000718
12-04-2021 5:34,4.976000664
12-04-2021 9:16,4.400000122
12-04-2021 9:16,3.919999976
12-04-2021 20:25,4.592000303
13-04-2021 00:07,5.08800082
13-04-2021 11:16,4.256000444
13-04-2021 14:59,4.72000022
13-04-2021 18:41,5.104000581
13-04-2021 20:33,5.504000703
14-04-2021 00:15,5.936000957
14-04-2021 02:07,6.384000972
14-04-2021 11:24,5.040000317
14-04-2021 18:49,5.328000894
14-04-2021 18:49,5.664000752
15-04-2021 02:15,6.640000806
15-04-2021 11:32,5.216000737
15-04-2021 15:14,6.032000742
15-04-2021 18:57,6.464000996
16-04-2021 00:31,7.120000952
16-04-2021 07:57,5.664000752
16-04-2021 07:57,5.168000845
16-04-2021 07:57,4.592000303
16-04-2021 22:48,4.89600064
17-04-2021 06:13,4.336000469
17-04-2021 13:39,4.752000352
17-04-2021 19:13,5.152000474
18-04-2021 02:39,4.9120004
18-04-2021 08:13,4.432000254
18-04-2021 13:47,4.72000022
19-04-2021 02:47,4.9120004
19-04-2021 02:47,5.280000391
19-04-2021 10:12,5.920000586
19-04-2021 17:38,4.623999214
19-04-2021 23:12,5.120000342
20-04-2021 10:20,4.448000625
20-04-2021 19:37,4.992000425
21-04-2021 06:45,5.712000645
21-04-2021 12:19,5.216000737
21-04-2021 14:11,4.9120004
21-04-2021 16:02,4.528000649
22-04-2021 05:02,4.672000327
22-04-2021 12:27,5.136000713
22-04-2021 12:27,5.520000464
22-04-2021 16:10,6.00000061
22-04-2021 16:10,6.400000732
23-04-2021 01:27,7.152001084
23-04-2021 07:01,6.688001309
23-04-2021 14:27,6.320000708
23-04-2021 20:01,6.912001011
24-04-2021 03:26,7.936001567
24-04-2021 05:18,6.576001152
24-04-2021 05:18,6.032000742
24-04-2021 07:09,5.536000835
24-04-2021 16:26,5.440000439
24-04-2021 22:00,6.17600103
25-04-2021 11:00,5.488000942
25-04-2021 16:34,5.888001064
25-04-2021 20:17,6.35200084
26-04-2021 07:25,5.680000513
26-04-2021 16:42,6.128001138
27-04-2021 00:07,6.944001143
27-04-2021 09:24,6.096001006
27-04-2021 14:59,7.216001348
27-04-2021 16:50,7.856001543
27-04-2021 20:33,8.752001877
28-04-2021 07:41,6.608001284
28-04-2021 15:06,7.520001074
28-04-2021 20:41,8.032001353
28-04-2021 22:32,9.312002048
29-04-2021 05:58,7.776001519
29-04-2021 05:58,7.184001216
29-04-2021 13:23,6.52800126
29-04-2021 20:49,7.728001626
30-04-2021 09:48,6.272000815
30-04-2021 09:48,5.392000547
01-05-2021 0:39,6.992001035
01-05-2021 6:13,5.296000762
01-05-2021 17:22,6.432000864
01-05-2021 19:13,6.928001382
02-05-2021 10:04,6.368001211
02-05-2021 11:56,6.72000083
03-05-2021 4:38,7.376001396
03-05-2021 4:38,6.480000757
03-05-2021 4:38,5.888001064
03-05-2021 4:38,5.488000942
03-05-2021 12:03,4.752000352
03-05-2021 21:20,5.696000884
04-05-2021 4:46,5.056000688
04-05-2021 6:37,4.480000146
05-05-2021 1:11,5.744000776
05-05-2021 4:54,4.976000664
05-05-2021 6:45,4.208000552
05-05-2021 23:28,4.976000664
06-05-2021 10:36,4.496000518
06-05-2021 23:36,5.424000679
07-05-2021 12:35,4.688000698
07-05-2021 16:18,5.152000474
07-05-2021 21:52,6.288001187
08-05-2021 10:52,5.296000762
08-05-2021 14:35,5.824000801
09-05-2021 1:43,6.960000903
09-05-2021 3:34,6.448001235
