t,v
06-02-2021 11:16,258.982
06-02-2021 13:06,254.491
07-02-2021 00:07,258.0838
07-02-2021 09:18,254.491
07-02-2021 09:18,251.1976
07-02-2021 12:59,246.4072
07-02-2021 12:59,241.018
07-02-2021 14:49,237.4251
07-02-2021 14:49,233.5329
08-02-2021 00:00,230.8383
08-02-2021 05:30,237.7246
08-02-2021 05:30,241.018
08-02-2021 05:30,245.8084
08-02-2021 07:20,250.2994
08-02-2021 07:20,255.988
08-02-2021 07:20,261.3772
08-02-2021 09:10,265.8683
08-02-2021 09:10,272.1557
08-02-2021 07:20,276.3473
08-02-2021 09:10,281.4371
08-02-2021 09:10,285.3293
08-02-2021 09:10,290.7186
08-02-2021 12:51,297.006
08-02-2021 12:51,302.994
08-02-2021 12:51,309.2814
08-02-2021 12:51,313.1737
08-02-2021 12:51,316.7665
08-02-2021 14:41,321.2575
08-02-2021 14:41,326.3473
09-02-2021 01:42,306.2874
09-02-2021 03:32,299.4012
09-02-2021 03:32,295.509
09-02-2021 03:32,291.018
09-02-2021 03:32,282.0359
09-02-2021 03:32,276.6467
09-02-2021 03:32,272.1557
09-02-2021 10:53,264.6707
09-02-2021 10:53,259.8802
09-02-2021 10:53,255.988
09-02-2021 18:13,252.0958
09-02-2021 16:23,269.1617
09-02-2021 16:23,272.7545
09-02-2021 20:03,277.5449
09-02-2021 20:03,282.9341
09-02-2021 20:03,286.8264
09-02-2021 21:54,292.8144
10-02-2021 01:34,289.521
10-02-2021 01:34,280.2395
10-02-2021 05:14,268.5629
10-02-2021 03:24,264.6707
10-02-2021 03:24,260.479
10-02-2021 03:24,255.6886
10-02-2021 05:14,249.7006
10-02-2021 05:14,245.2096
10-02-2021 05:14,240.7186
10-02-2021 08:55,236.8264
10-02-2021 12:35,234.1317
10-02-2021 14:25,230.5389
10-02-2021 16:15,239.2216
10-02-2021 18:05,242.515
10-02-2021 21:46,246.4072
10-02-2021 21:46,251.7964
10-02-2021 19:56,256.8862
10-02-2021 19:56,261.9761
10-02-2021 23:36,264.9701
10-02-2021 21:46,268.2635
10-02-2021 21:46,270.3593
11-02-2021 05:06,273.6527
11-02-2021 06:57,276.6467
11-02-2021 06:57,280.8383
11-02-2021 12:27,284.7306
11-02-2021 12:27,289.521
11-02-2021 19:48,294.012
11-02-2021 19:48,298.503
11-02-2021 19:48,302.3952
11-02-2021 19:48,306.2874
12-02-2021 06:49,309.2814
12-02-2021 08:39,313.7725
12-02-2021 16:00,317.6647
12-02-2021 14:09,320.6587
13-02-2021 01:10,314.9701
13-02-2021 01:10,311.6767
13-02-2021 01:10,306.8862
13-02-2021 01:10,301.1976
12-02-2021 23:20,297.6048
13-02-2021 01:10,292.2156
13-02-2021 01:10,286.527
13-02-2021 03:00,282.6347
13-02-2021 03:00,277.5449
13-02-2021 03:00,272.1557
13-02-2021 06:41,267.9641
13-02-2021 08:31,274.8503
13-02-2021 12:11,280.2395
13-02-2021 08:31,289.521
13-02-2021 10:21,294.3114
13-02-2021 15:52,303.8922
13-02-2021 15:52,308.3832
13-02-2021 19:32,312.2755
13-02-2021 19:32,317.3653
14-02-2021 04:43,305.6886
14-02-2021 04:43,300.5988
14-02-2021 04:43,296.1078
14-02-2021 04:43,291.6168
14-02-2021 06:33,287.7246
14-02-2021 06:33,282.0359
14-02-2021 08:23,275.1497
14-02-2021 12:03,269.1617
14-02-2021 12:03,263.4731
14-02-2021 12:03,258.6826
14-02-2021 15:44,251.1976
14-02-2021 15:44,245.8084
14-02-2021 19:24,241.6167
14-02-2021 21:14,239.2216
15-02-2021 10:05,236.2275
15-02-2021 08:15,240.4192
15-02-2021 15:36,243.1138
16-02-2021 02:37,237.7246
16-02-2021 13:38,234.1317
16-02-2021 20:59,238.6227
17-02-2021 04:19,235.6287
17-02-2021 13:30,231.7365
17-02-2021 20:51,236.2275
18-02-2021 07:52,232.9341
18-02-2021 15:12,236.8264
18-02-2021 22:33,235.3293
19-02-2021 09:34,239.521
19-02-2021 13:14,231.7365
19-02-2021 18:45,234.4311
19-02-2021 20:35,237.4251
19-02-2021 22:25,243.7126
20-02-2021 02:05,248.503
20-02-2021 03:56,254.1916
20-02-2021 03:56,258.3832
20-02-2021 07:36,262.5749
20-02-2021 07:36,268.5629
20-02-2021 07:36,274.2515
20-02-2021 09:26,280.2395
20-02-2021 11:16,288.024
20-02-2021 11:16,292.8144
20-02-2021 07:36,298.503
20-02-2021 07:36,303.2934
20-02-2021 07:36,307.485
20-02-2021 07:36,311.0779
20-02-2021 07:36,315.2695
20-02-2021 09:26,319.1617
20-02-2021 13:06,323.9521
20-02-2021 13:06,329.0419
20-02-2021 20:27,321.8563
20-02-2021 20:27,314.6707
21-02-2021 01:58,308.982
21-02-2021 01:58,304.1916
21-02-2021 07:28,297.6048
21-02-2021 07:28,292.515
21-02-2021 07:28,286.2276
21-02-2021 07:28,282.0359
21-02-2021 11:08,278.7425
21-02-2021 12:59,275.1497
22-02-2021 03:40,271.5569
21-02-2021 22:09,264.6707
21-02-2021 22:09,258.6826
22-02-2021 00:00,252.3952
22-02-2021 00:00,247.006
22-02-2021 03:40,243.1138
22-02-2021 05:30,238.0239
22-02-2021 09:10,234.1317
22-02-2021 09:10,230.8383
22-02-2021 12:51,227.5449
22-02-2021 23:52,227.5449
23-02-2021 01:42,230.8383
23-02-2021 03:32,234.1317
23-02-2021 03:32,237.4251
23-02-2021 05:22,243.1138
23-02-2021 09:02,247.6048
23-02-2021 10:53,252.3952
23-02-2021 14:33,249.4012
23-02-2021 16:23,245.2096
23-02-2021 16:23,240.4192
23-02-2021 16:23,236.2275
23-02-2021 16:23,232.6347
23-02-2021 23:44,229.6407
23-02-2021 23:44,226.6467
24-02-2021 07:04,239.8204
24-02-2021 08:55,242.8144
24-02-2021 14:25,247.6048
24-02-2021 14:25,252.3952
24-02-2021 14:25,257.7844
24-02-2021 18:05,265.5689
24-02-2021 19:56,271.5569
24-02-2021 18:05,275.7485
24-02-2021 19:56,279.3413
25-02-2021 01:26,281.4371
25-02-2021 03:16,273.6527
25-02-2021 03:16,267.6647
25-02-2021 03:16,262.2755
25-02-2021 05:06,260.1796
25-02-2021 06:57,264.3713
25-02-2021 06:57,277.8443
25-02-2021 06:57,286.527
25-02-2021 10:37,290.4192
25-02-2021 12:27,294.9102
25-02-2021 12:27,300.2994
25-02-2021 12:27,303.2934
25-02-2021 14:17,297.3054
25-02-2021 17:58,283.8323
25-02-2021 16:07,279.6407
25-02-2021 17:58,275.1497
25-02-2021 21:38,270.6587
26-02-2021 08:39,276.9461
26-02-2021 08:39,281.7365
26-02-2021 12:19,288.024
26-02-2021 12:19,293.7126
26-02-2021 16:00,297.9042
26-02-2021 21:30,303.8922
27-02-2021 04:51,307.7844
27-02-2021 12:11,305.0898
28-02-2021 06:33,307.7844
28-02-2021 15:44,304.491
28-02-2021 23:04,303.5928
28-02-2021 23:04,300.5988
28-02-2021 23:04,296.7066
28-02-2021 23:04,290.1198
28-02-2021 23:04,285.6288
01-03-2021 02:45,281.1377
01-03-2021 06:25,275.1497
01-03-2021 04:35,269.1617
01-03-2021 08:15,263.4731
01-03-2021 08:15,258.6826
01-03-2021 11:56,253.5928
01-03-2021 13:46,249.4012
01-03-2021 11:56,246.7066
01-03-2021 17:26,242.2156
01-03-2021 19:16,239.2216
01-03-2021 22:57,235.3293
02-03-2021 06:17,232.3353
02-03-2021 08:07,237.4251
02-03-2021 09:58,242.8144
02-03-2021 11:48,249.4012
02-03-2021 13:38,254.7904
02-03-2021 13:38,259.5808
02-03-2021 17:18,265.5689
02-03-2021 17:18,268.8623
02-03-2021 17:18,274.5509
02-03-2021 15:28,280.2395
02-03-2021 17:18,283.8323
02-03-2021 15:28,290.7186
02-03-2021 15:28,297.006
02-03-2021 15:28,301.1976
02-03-2021 22:49,303.2934
03-03-2021 06:09,299.1018
03-03-2021 13:30,297.3054
03-03-2021 15:20,302.6946
03-03-2021 22:41,306.2874
04-03-2021 06:01,311.3773
04-03-2021 11:32,300.2994
04-03-2021 11:32,293.7126
04-03-2021 13:22,289.2216
04-03-2021 11:32,283.8323
04-03-2021 11:32,278.4431
04-03-2021 11:32,273.0539
04-03-2021 13:22,268.2635
04-03-2021 17:02,262.5749
04-03-2021 18:53,258.982
04-03-2021 17:02,256.8862
05-03-2021 05:54,264.9701
05-03-2021 05:54,260.7785
05-03-2021 07:44,254.1916
05-03-2021 07:44,245.509
05-03-2021 07:44,240.7186
05-03-2021 07:44,235.0299
05-03-2021 07:44,230.2395
05-03-2021 15:04,224.8503
05-03-2021 20:35,228.4431
06-03-2021 05:46,221.2575
06-03-2021 18:37,222.1557
06-03-2021 16:47,225.4491
06-03-2021 22:17,227.2455
06-03-2021 22:17,230.8383
07-03-2021 00:07,235.0299
07-03-2021 00:07,241.9162
07-03-2021 00:07,247.006
07-03-2021 00:07,250.8982
07-03-2021 00:07,256.5868
07-03-2021 00:07,261.3772
07-03-2021 00:07,265.8683
07-03-2021 03:48,269.4611
07-03-2021 07:28,275.7485
07-03-2021 07:28,281.4371
07-03-2021 07:28,286.527
07-03-2021 07:28,292.8144
07-03-2021 09:18,297.3054
07-03-2021 12:59,302.994
07-03-2021 12:59,309.2814
07-03-2021 12:59,313.4731
07-03-2021 12:59,306.5868
07-03-2021 16:39,300.2994
07-03-2021 14:49,289.521
07-03-2021 14:49,284.4311
07-03-2021 14:49,278.4431
07-03-2021 14:49,272.1557
07-03-2021 14:49,267.6647
07-03-2021 16:39,263.1737
07-03-2021 16:39,257.7844
07-03-2021 20:19,254.1916
08-03-2021 00:00,250
08-03-2021 00:00,260.7785
08-03-2021 01:50,275.4491
08-03-2021 05:30,283.8323
08-03-2021 09:10,291.018
08-03-2021 12:51,295.509
08-03-2021 14:41,299.4012
08-03-2021 20:11,304.491
08-03-2021 18:21,307.485
08-03-2021 18:21,309.8803
09-03-2021 01:42,292.515
09-03-2021 01:42,288.024
09-03-2021 03:32,281.7365
09-03-2021 05:22,275.7485
09-03-2021 07:12,267.9641
09-03-2021 07:12,263.1737
09-03-2021 12:43,256.2874
09-03-2021 12:43,249.1018
09-03-2021 20:03,243.7126
09-03-2021 21:54,239.2216
10-03-2021 01:34,235.0299
10-03-2021 07:04,231.4371
10-03-2021 10:45,238.9222
10-03-2021 14:25,243.1138
10-03-2021 14:25,247.6048
10-03-2021 18:05,252.0958
10-03-2021 23:36,244.6108
11-03-2021 06:57,239.2216
11-03-2021 06:57,242.515
11-03-2021 06:57,247.3054
11-03-2021 06:57,255.988
11-03-2021 05:06,260.7785
11-03-2021 05:06,266.4671
11-03-2021 08:47,272.7545
11-03-2021 10:37,277.5449
11-03-2021 05:06,283.8323
11-03-2021 08:47,287.7246
11-03-2021 12:27,293.7126
11-03-2021 06:57,299.1018
11-03-2021 06:57,305.3892
11-03-2021 10:37,310.4791
11-03-2021 10:37,316.1677
11-03-2021 10:37,319.1617
11-03-2021 16:07,313.4731
11-03-2021 17:58,308.6827
11-03-2021 17:58,301.7964
11-03-2021 19:48,297.6048
12-03-2021 03:08,291.018
12-03-2021 01:18,282.9341
12-03-2021 04:59,287.1258
12-03-2021 08:39,296.7066
12-03-2021 08:39,303.2934
12-03-2021 10:29,309.2814
12-03-2021 10:29,313.4731
12-03-2021 08:39,317.6647
12-03-2021 08:39,323.9521
12-03-2021 17:50,317.6647
13-03-2021 08:31,322.7545
13-03-2021 08:31,317.0659
13-03-2021 04:51,311.9761
13-03-2021 04:51,305.6886
13-03-2021 04:51,300.8982
13-03-2021 06:41,294.9102
13-03-2021 06:41,290.7186
13-03-2021 06:41,285.0299
13-03-2021 14:01,280.2395
13-03-2021 14:01,273.0539
13-03-2021 15:52,268.5629
13-03-2021 19:32,263.1737
14-03-2021 01:02,265.2695
14-03-2021 01:02,276.0479
14-03-2021 01:02,282.0359
14-03-2021 01:02,286.2276
14-03-2021 01:02,290.7186
14-03-2021 02:53,295.8084
14-03-2021 02:53,299.1018
14-03-2021 06:33,302.6946
14-03-2021 06:33,304.7904
14-03-2021 08:23,308.982
14-03-2021 21:14,310.7785
14-03-2021 19:24,305.6886
14-03-2021 23:04,298.503
14-03-2021 23:04,293.7126
14-03-2021 23:04,288.024
14-03-2021 23:04,282.9341
14-03-2021 23:04,277.5449
14-03-2021 23:04,271.2575
15-03-2021 00:55,264.3713
15-03-2021 00:55,260.1796
15-03-2021 00:55,252.994
15-03-2021 02:45,256.2874
15-03-2021 06:25,267.0659
15-03-2021 10:05,274.5509
15-03-2021 11:56,280.8383
15-03-2021 15:36,286.2276
15-03-2021 13:46,290.7186
15-03-2021 10:05,294.9102
15-03-2021 13:46,300.8982
15-03-2021 21:06,306.2874
15-03-2021 22:57,309.2814
16-03-2021 02:37,311.6767
16-03-2021 11:48,305.0898
16-03-2021 15:28,309.8803
17-03-2021 04:19,304.1916
17-03-2021 13:30,304.1916
17-03-2021 13:30,298.503
17-03-2021 13:30,293.1138
17-03-2021 13:30,287.7246
17-03-2021 15:20,281.7365
17-03-2021 20:51,275.7485
17-03-2021 20:51,269.1617
17-03-2021 20:51,261.6767
17-03-2021 22:41,254.1916
18-03-2021 04:11,249.1018
18-03-2021 04:11,251.7964
18-03-2021 07:52,258.982
18-03-2021 09:42,265.8683
18-03-2021 07:52,272.4551
18-03-2021 07:52,278.7425
18-03-2021 11:32,284.7306
18-03-2021 11:32,291.3174
18-03-2021 11:32,297.9042
18-03-2021 18:53,305.6886
19-03-2021 00:23,310.4791
19-03-2021 15:04,312.2755
19-03-2021 15:04,307.1856
20-03-2021 09:26,305.0898
20-03-2021 14:57,299.4012
20-03-2021 14:57,295.509
20-03-2021 14:57,292.515
21-03-2021 05:38,287.4252
21-03-2021 05:38,291.3174
21-03-2021 11:08,294.9102
21-03-2021 20:19,289.521
22-03-2021 00:00,282.3353
22-03-2021 05:30,276.9461
22-03-2021 01:50,273.6527
22-03-2021 05:30,279.3413
22-03-2021 07:20,285.6288
22-03-2021 05:30,292.8144
22-03-2021 09:10,297.3054
22-03-2021 09:10,302.3952
22-03-2021 09:10,308.3832
22-03-2021 22:01,305.6886
23-03-2021 09:02,301.497
23-03-2021 12:43,300.8982
23-03-2021 12:43,297.6048
23-03-2021 09:02,291.9162
23-03-2021 09:02,285.6288
23-03-2021 12:43,278.4431
23-03-2021 14:33,272.4551
23-03-2021 18:13,266.7665
23-03-2021 20:03,261.0778
23-03-2021 21:54,264.3713
23-03-2021 23:44,268.8623
24-03-2021 05:14,274.8503
24-03-2021 08:55,278.7425
24-03-2021 08:55,284.4311
24-03-2021 08:55,288.9222
25-03-2021 06:57,282.9341
25-03-2021 05:06,288.3234
25-03-2021 01:26,293.4132
25-03-2021 06:57,298.2036
25-03-2021 06:57,303.8922
25-03-2021 06:57,304.7904
25-03-2021 21:38,306.8862
26-03-2021 08:39,311.6767
26-03-2021 08:39,303.5928
26-03-2021 23:20,307.1856
26-03-2021 23:20,300.5988
27-03-2021 12:11,294.012
27-03-2021 23:12,291.3174
28-03-2021 06:33,293.1138
28-03-2021 13:54,296.4072
28-03-2021 19:24,299.7006
28-03-2021 17:34,302.994
29-03-2021 10:05,294.6108
29-03-2021 13:46,297.9042
29-03-2021 15:36,303.2934
29-03-2021 15:36,307.485
29-03-2021 17:26,312.8743
30-03-2021 11:48,306.5868
30-03-2021 13:38,310.4791
30-03-2021 15:28,314.6707
31-03-2021 06:09,320.0599
31-03-2021 13:30,314.0719
31-03-2021 13:30,308.0838
31-03-2021 13:30,302.994
31-03-2021 13:30,297.6048
31-03-2021 13:30,293.1138
31-03-2021 13:30,287.4252
31-03-2021 13:30,283.2335
31-03-2021 13:30,275.7485
31-03-2021 13:30,270.9581
31-03-2021 17:10,264.6707
31-03-2021 17:10,257.7844
31-03-2021 17:10,253.5928
31-03-2021 09:50,248.503
31-03-2021 09:50,248.503
31-03-2021 11:40,244.6108
31-03-2021 13:30,240.1197
31-03-2021 13:30,235.0299
31-03-2021 13:30,227.2455
31-03-2021 17:10,221.2575
31-03-2021 17:10,217.3653
31-03-2021 19:00,211.0778
31-03-2021 19:00,211.3772
01-04-2021 08:15,270.0495
01-04-2021 08:15,272.5248
01-04-2021 06:24,275.9901
01-04-2021 08:15,280.4455
01-04-2021 08:15,283.6634
01-04-2021 13:51,287.1287
01-04-2021 13:51,290.8416
01-04-2021 15:44,295.297
01-04-2021 19:27,292.8218
01-04-2021 17:35,278.4654
01-04-2021 23:11,274.2574
01-04-2021 19:27,267.3267
01-04-2021 19:27,262.1287
02-04-2021 01:04,259.1584
01-04-2021 23:11,255.9406
02-04-2021 01:04,250
02-04-2021 02:55,246.5347
02-04-2021 02:55,241.3366
02-04-2021 01:04,238.6139
02-04-2021 06:40,244.0594
02-04-2021 02:55,252.4752
02-04-2021 04:47,265.099
02-04-2021 12:15,270.5446
02-04-2021 16:00,267.0792
02-04-2021 16:00,262.1287
03-04-2021 05:04,267.8218
03-04-2021 05:04,271.7822
03-04-2021 06:55,276.4852
03-04-2021 12:31,274.0099
03-04-2021 14:24,264.3564
03-04-2021 12:31,259.6535
03-04-2021 12:31,256.1881
03-04-2021 14:24,252.2277
03-04-2021 14:24,245.297
03-04-2021 14:24,239.3564
03-04-2021 21:51,235.396
04-04-2021 03:27,231.6832
04-04-2021 05:20,229.2079
04-04-2021 16:31,236.6337
04-04-2021 20:15,233.1683
04-04-2021 22:07,231.1881
05-04-2021 03:44,227.7228
05-04-2021 01:51,239.3564
05-04-2021 01:51,242.3267
05-04-2021 01:51,248.2673
05-04-2021 05:35,253.4654
05-04-2021 07:27,257.9208
05-04-2021 05:35,260.8911
05-04-2021 05:35,264.8515
05-04-2021 09:20,269.3069
05-04-2021 09:20,273.0198
05-04-2021 13:04,279.2079
05-04-2021 09:20,283.9109
05-04-2021 09:20,287.1287
05-04-2021 13:04,291.0891
05-04-2021 13:04,294.5545
05-04-2021 13:04,298.5149
05-04-2021 14:55,303.2178
05-04-2021 14:55,307.6733
05-04-2021 18:40,309.901
05-04-2021 20:31,305.6931
05-04-2021 22:24,299.7525
06-04-2021 00:15,295.7921
06-04-2021 00:15,291.8317
06-04-2021 05:51,288.3663
06-04-2021 04:00,283.6634
06-04-2021 04:00,279.9505
06-04-2021 04:00,276.9802
06-04-2021 04:00,273.7624
06-04-2021 04:00,269.802
06-04-2021 05:51,264.1089
06-04-2021 05:51,260.1485
06-04-2021 07:44,257.4257
06-04-2021 07:44,255.9406
06-04-2021 09:35,249.7525
06-04-2021 13:20,252.4752
06-04-2021 11:27,266.8317
06-04-2021 15:11,271.7822
06-04-2021 18:55,282.6733
06-04-2021 22:40,289.1089
07-04-2021 02:24,292.8218
07-04-2021 04:15,285.1485
07-04-2021 04:15,279.703
07-04-2021 04:15,274.7525
07-04-2021 08:00,271.2871
07-04-2021 09:51,268.3168
07-04-2021 09:51,265.8416
07-04-2021 09:51,262.1287
07-04-2021 11:44,260.396
07-04-2021 19:11,256.4357
07-04-2021 19:11,253.9604
07-04-2021 22:55,263.8614
07-04-2021 22:55,269.0594
07-04-2021 22:55,272.2772
08-04-2021 00:47,276.4852
08-04-2021 04:31,280.9406
08-04-2021 10:07,285.1485
08-04-2021 10:07,286.6337
09-04-2021 01:04,284.901
08-04-2021 23:11,282.1782
08-04-2021 21:20,279.4555
08-04-2021 21:20,274.7525
08-04-2021 19:27,269.0594
08-04-2021 21:20,265.8416
08-04-2021 23:11,262.1287
09-04-2021 02:55,255.4455
09-04-2021 02:55,251.7327
09-04-2021 04:47,249.2574
09-04-2021 04:47,245.297
09-04-2021 04:47,242.3267
09-04-2021 06:40,238.3663
09-04-2021 16:00,246.7822
09-04-2021 17:51,248.7624
10-04-2021 03:11,243.5644
10-04-2021 05:04,241.0891
10-04-2021 08:47,236.8812
10-04-2021 16:15,245.7921
10-04-2021 14:24,249.2574
10-04-2021 14:24,253.7129
10-04-2021 14:24,258.6634
10-04-2021 14:24,261.8812
10-04-2021 14:24,266.5842
10-04-2021 14:24,269.0594
10-04-2021 14:24,273.5149
10-04-2021 14:24,276.9802
10-04-2021 14:24,279.2079
10-04-2021 20:00,281.6832
10-04-2021 20:00,283.6634
11-04-2021 01:35,287.8713
11-04-2021 07:11,285.396
11-04-2021 05:20,275.9901
11-04-2021 05:20,270.7921
11-04-2021 07:11,267.5743
11-04-2021 07:11,263.3663
11-04-2021 12:47,265.099
11-04-2021 18:24,273.5149
12-04-2021 00:00,279.703
12-04-2021 00:00,284.1584
12-04-2021 01:51,287.3762
12-04-2021 01:51,294.0594
12-04-2021 01:51,299.0099
12-04-2021 11:11,295.7921
12-04-2021 13:04,291.0891
12-04-2021 22:24,287.1287
13-04-2021 02:07,283.4158
13-04-2021 02:07,280.198
13-04-2021 02:07,276.2376
13-04-2021 02:07,271.2871
13-04-2021 07:44,266.5842
13-04-2021 07:44,262.1287
13-04-2021 13:20,257.6733
13-04-2021 13:20,255.198
13-04-2021 13:20,250.9901
13-04-2021 13:20,247.2772
13-04-2021 13:20,241.5842
13-04-2021 13:20,238.1188
13-04-2021 13:20,234.1584
13-04-2021 13:20,229.9505
13-04-2021 13:20,226.2376
14-04-2021 06:07,223.0198
14-04-2021 06:07,226.4851
14-04-2021 09:51,230.9406
14-04-2021 13:35,233.1683
15-04-2021 02:40,235.396
15-04-2021 06:24,231.9307
15-04-2021 19:27,229.703
16-04-2021 02:55,234.4059
16-04-2021 12:15,232.4257
16-04-2021 14:07,237.8713
16-04-2021 14:07,243.3168
16-04-2021 16:00,248.2673
16-04-2021 14:07,252.9703
16-04-2021 14:07,256.6832
16-04-2021 14:07,260.6436
16-04-2021 14:07,265.5941
16-04-2021 14:07,272.2772
16-04-2021 14:07,278.7129
16-04-2021 14:07,282.6733
16-04-2021 17:51,287.3762
16-04-2021 17:51,290.8416
16-04-2021 21:35,284.4059
16-04-2021 21:35,276.9802
16-04-2021 21:35,273.5149
16-04-2021 21:35,268.8119
17-04-2021 03:11,262.3762
17-04-2021 06:55,265.5941
17-04-2021 05:04,271.0396
17-04-2021 06:55,280.9406
17-04-2021 14:24,288.1188
17-04-2021 10:40,291.5842
17-04-2021 10:40,294.0594
17-04-2021 10:40,297.7723
17-04-2021 10:40,300
17-04-2021 20:00,299.2574
18-04-2021 01:35,303.9604
18-04-2021 05:20,297.5248
18-04-2021 18:24,303.4654
19-04-2021 01:51,299.0099
19-04-2021 03:44,295.0495
19-04-2021 03:44,290.8416
19-04-2021 00:00,285.1485
19-04-2021 00:00,280.6931
19-04-2021 00:00,275.9901
19-04-2021 00:00,272.0297
19-04-2021 03:44,267.0792
19-04-2021 03:44,262.1287
19-04-2021 03:44,257.6733
19-04-2021 03:44,252.9703
19-04-2021 03:44,248.5149
19-04-2021 03:44,242.3267
19-04-2021 03:44,238.1188
19-04-2021 07:27,233.4158
19-04-2021 07:27,228.2178
19-04-2021 07:27,225
19-04-2021 07:27,221.7822
19-04-2021 11:11,217.5743
19-04-2021 11:11,213.8614
19-04-2021 16:47,219.3069
19-04-2021 18:40,224.5049
19-04-2021 20:31,228.2178
20-04-2021 04:00,233.1683
20-04-2021 09:36,237.1287
20-04-2021 20:48,232.9208
21-04-2021 00:31,229.9505
21-04-2021 04:16,235.8911
21-04-2021 09:51,240.3465
21-04-2021 09:51,243.8119
21-04-2021 13:36,247.5248
21-04-2021 11:43,252.9703
21-04-2021 13:36,257.6733
21-04-2021 15:28,264.1089
21-04-2021 15:28,268.5644
21-04-2021 15:28,271.7822
21-04-2021 15:28,276.4852
21-04-2021 21:03,274.0099
22-04-2021 00:48,266.0891
22-04-2021 00:48,261.3861
22-04-2021 00:48,255.4455
22-04-2021 02:40,250.2475
22-04-2021 02:40,245.0495
22-04-2021 04:31,241.8317
22-04-2021 15:43,239.1089
23-04-2021 01:03,239.1089
23-04-2021 08:31,237.3762
23-04-2021 17:51,233.4158
24-04-2021 01:20,237.6238
24-04-2021 16:16,235.8911
25-04-2021 07:11,233.6634
26-04-2021 03:43,231.6832
26-04-2021 07:28,232.6733
26-04-2021 16:48,229.703
26-04-2021 22:23,231.6832
27-04-2021 05:51,234.6535
27-04-2021 11:28,237.1287
27-04-2021 15:11,240.3465
27-04-2021 18:56,242.5743
28-04-2021 04:16,238.6139
28-04-2021 09:51,236.3861
28-04-2021 17:20,240.099
28-04-2021 22:56,238.6139
29-04-2021 02:40,234.901
29-04-2021 10:08,233.6634
29-04-2021 13:51,237.1287
29-04-2021 19:28,241.0891
29-04-2021 23:11,233.9109
29-04-2021 23:11,229.9505
29-04-2021 23:11,227.4752
29-04-2021 23:11,224.0099
30-04-2021 10:23,234.4059
30-04-2021 12:16,236.1386
30-04-2021 17:51,243.3168
30-04-2021 17:51,239.8515
30-04-2021 21:36,237.6238
01-05-2021 03:11,233.9109
01-05-2021 10:40,233.9109
01-05-2021 10:40,231.9307
01-05-2021 10:40,228.9604
01-05-2021 14:23,225.4951
02-05-2021 01:36,231.4356
02-05-2021 01:36,235.8911
02-05-2021 09:03,233.9109
03-05-2021 01:51,236.6337
03-05-2021 01:51,233.6634
03-05-2021 05:36,230.198
03-05-2021 07:28,227.9703
03-05-2021 11:11,225.2475
03-05-2021 14:56,221.5346
03-05-2021 22:23,225.9901
04-05-2021 04:00,230.198
04-05-2021 15:11,228.2178
04-05-2021 13:20,233.1683
04-05-2021 18:56,241.0891
04-05-2021 18:56,245.5446
04-05-2021 18:56,249.2574
05-05-2021 00:31,253.2178
05-05-2021 00:31,256.9307
05-05-2021 00:31,259.6535
05-05-2021 02:23,262.8713
05-05-2021 09:51,254.703
05-05-2021 15:28,250
05-05-2021 17:20,258.9109
05-05-2021 11:43,263.1188
05-05-2021 09:51,266.5842
05-05-2021 11:43,273.0198
05-05-2021 13:36,277.7228
05-05-2021 11:43,281.6832
05-05-2021 11:43,288.3663
05-05-2021 13:36,292.8218
05-05-2021 13:36,296.2871
05-05-2021 13:36,300.2475
05-05-2021 13:36,304.4555
05-05-2021 17:20,308.6634
05-05-2021 17:20,311.8812
05-05-2021 17:20,314.8515
05-05-2021 19:11,319.3069
06-05-2021 04:31,314.3564
06-05-2021 06:23,312.1287
06-05-2021 06:23,308.1683
06-05-2021 06:23,303.2178
06-05-2021 08:16,299.0099
06-05-2021 10:08,294.802
06-05-2021 10:08,292.5743
06-05-2021 23:11,292.5743
06-05-2021 23:11,289.8515
07-05-2021 02:56,285.6436
07-05-2021 04:48,281.1881
07-05-2021 04:48,277.2277
07-05-2021 04:48,271.2871
07-05-2021 04:48,265.8416
07-05-2021 04:48,262.6238
07-05-2021 02:56,256.1881
07-05-2021 10:23,251.4852
07-05-2021 08:31,247.7723
07-05-2021 08:31,244.3069
07-05-2021 12:16,240.594
07-05-2021 14:08,237.3762
07-05-2021 14:08,232.4257
07-05-2021 23:28,235.1485
08-05-2021 03:11,233.6634
08-05-2021 18:08,238.6139
08-05-2021 18:08,236.1386
08-05-2021 23:43,231.4356
09-05-2021 09:03,238.6139
09-05-2021 20:16,234.901
10-05-2021 01:51,237.1287
10-05-2021 18:40,236.3861
11-05-2021 02:08,239.3564
11-05-2021 04:00,245.5446
11-05-2021 04:00,249.5049
11-05-2021 07:43,253.9604
11-05-2021 07:43,257.6733
11-05-2021 07:43,260.6436
11-05-2021 09:36,264.3564
11-05-2021 17:03,250.2475
11-05-2021 17:03,244.802
11-05-2021 17:03,241.3366
11-05-2021 17:03,238.6139
11-05-2021 20:48,236.6337
12-05-2021 09:51,232.9208
12-05-2021 17:20,235.8911
13-05-2021 10:08,233.1683
13-05-2021 10:08,229.4554
13-05-2021 17:36,226.4851
13-05-2021 19:28,223.7624
14-05-2021 01:03,230.198
14-05-2021 02:56,233.9109
14-05-2021 02:56,236.8812
14-05-2021 02:56,241.0891
14-05-2021 04:48,245.297
14-05-2021 08:31,248.2673
14-05-2021 08:31,253.2178
